time,OutdoorAirTemperature,WholeBuildingPower [kW],WholeBuildingElec,Boiler Gas [kBtu/hr],HVACStatus
2011-01-09 15:00:00-08:00,35,26.1,26100,226.94,1
2011-01-09 16:00:00-08:00,35,25.3,25300,227.21,1
2011-01-09 17:00:00-08:00,35,26.6,26600,287.81,1
2011-01-09 18:00:00-08:00,30,30.4,30400,279.53,1
2011-01-09 19:00:00-08:00,30,28.9,28900,270.38,1
2011-01-09 20:00:00-08:00,30,31.7,31700,360.21,1
2011-01-09 21:00:00-08:00,25,31.2,31200,425.24,1
2011-01-09 22:00:00-08:00,25,37.1,37100,390.4,1
2011-01-09 23:00:00-08:00,25,33.1,33100,389.17,1
2011-01-10 00:00:00-08:00,25,37.1,37100,691.73,1
2011-01-10 01:00:00-08:00,25,35.2,35200,999.44,1
2011-01-10 02:00:00-08:00,25,39.6,39600,1156.28,1
2011-01-10 03:00:00-08:00,22,77.6,77600,1139.48,1
2011-01-10 04:00:00-08:00,22,81,81000,1101.54,1
2011-01-10 05:00:00-08:00,22,58.8,58800,865.2,1
2011-01-10 06:00:00-08:00,22,64.9,64900,542.66,1
2011-01-10 07:00:00-08:00,22,60.5,60500,466.04,1
2011-01-10 08:00:00-08:00,22,58.6,58600,386.84,1
2011-01-10 09:00:00-08:00,26,54.8,54800,338.89,1
2011-01-10 10:00:00-08:00,26,58.3,58300,295.39,1
2011-01-10 11:00:00-08:00,26,58.5,58500,289.12,1
2011-01-10 12:00:00-08:00,30,52.4,52400,288.07,1
2011-01-10 13:00:00-08:00,30,51.8,51800,275.26,1
2011-01-10 14:00:00-08:00,30,58.6,58600,168.12,1
2011-01-10 15:00:00-08:00,29,50.3,50300,118.56,1
2011-01-10 16:00:00-08:00,29,19,19000,191.09,1
2011-01-10 17:00:00-08:00,29,33.5,33500,202.92,1
2011-01-10 18:00:00-08:00,24,36.4,36400,230.7,1
2011-01-10 19:00:00-08:00,24,35.3,35300,260.02,1
2011-01-10 20:00:00-08:00,24,38.4,38400,325.52,1
2011-01-10 21:00:00-08:00,20,36.9,36900,440.39,1
2011-01-10 22:00:00-08:00,20,40.2,40200,481.29,1
2011-01-10 23:00:00-08:00,20,38.2,38200,512.15,1
2011-01-11 00:00:00-08:00,19,39.6,39600,725.46,1
2011-01-11 01:00:00-08:00,19,41.4,41400,981.04,1
2011-01-11 02:00:00-08:00,19,42.8,42800,1146.64,1
2011-01-11 03:00:00-08:00,17,83.7,83700,984.85,1
2011-01-11 04:00:00-08:00,17,91.4,91400,946.01,1
2011-01-11 05:00:00-08:00,17,67.7,67700,759.24,1
2011-01-11 06:00:00-08:00,18,77.6,77600,535.62,1
2011-01-11 07:00:00-08:00,18,65.8,65800,307.82,1
2011-01-11 08:00:00-08:00,18,63.7,63700,307.73,1
2011-01-11 09:00:00-08:00,23,63,63000,281.23,1
2011-01-11 10:00:00-08:00,23,68.9,68900,285.02,1
2011-01-11 11:00:00-08:00,23,54.4,54400,275.99,1
2011-01-11 12:00:00-08:00,28,59.4,59400,247.69,1
2011-01-11 13:00:00-08:00,28,57.2,57200,201.86,1
2011-01-11 14:00:00-08:00,28,51.8,51800,169.13,1
2011-01-11 15:00:00-08:00,29,50.7,50700,156.07,1
2011-01-11 16:00:00-08:00,29,19.9,19900,173.52,1
2011-01-11 17:00:00-08:00,29,35.9,35900,217.21,1
2011-01-11 18:00:00-08:00,26,31,31000,262.68,1
2011-01-11 19:00:00-08:00,26,34,34000,363.12,1
2011-01-11 20:00:00-08:00,26,33.4,33400,461.2,1
2011-01-11 21:00:00-08:00,26,33.7,33700,531.93,1
2011-01-11 22:00:00-08:00,26,39.1,39100,585.18,1
2011-01-11 23:00:00-08:00,26,40.1,40100,587.09,1
2011-01-12 00:00:00-08:00,22,40.2,40200,913.09,1
2011-01-12 01:00:00-08:00,22,41.2,41200,1144.57,1
2011-01-12 02:00:00-08:00,22,40.4,40400,1280.84,1
2011-01-12 03:00:00-08:00,25,77.7,77700,1317.35,1
2011-01-12 04:00:00-08:00,25,79.8,79800,1274.29,1
2011-01-12 05:00:00-08:00,25,71.1,71100,956.48,1
2011-01-12 06:00:00-08:00,24,71.5,71500,607.43,1
2011-01-12 07:00:00-08:00,24,65.3,65300,446.2,1
2011-01-12 08:00:00-08:00,24,62.8,62800,373.23,1
2011-01-12 09:00:00-08:00,31,55.1,55100,391.33,1
2011-01-12 10:00:00-08:00,31,50,50000,376.42,1
2011-01-12 11:00:00-08:00,31,50.4,50400,378.96,1
2011-01-12 12:00:00-08:00,39,46.5,46500,364.85,1
2011-01-12 13:00:00-08:00,39,44.8,44800,312.36,1
2011-01-12 14:00:00-08:00,39,41.1,41100,179.2,1
2011-01-12 15:00:00-08:00,39,41.3,41300,95.41,1
2011-01-12 16:00:00-08:00,39,15.3,15300,120.4,1
2011-01-12 17:00:00-08:00,39,16.1,16100,119.52,1
2011-01-12 18:00:00-08:00,37,20.8,20800,171.82,1
2011-01-12 19:00:00-08:00,37,20.1,20100,248.05,1
2011-01-12 20:00:00-08:00,37,21.5,21500,265.29,1
2011-01-12 21:00:00-08:00,37,27.4,27400,244.03,1
2011-01-12 22:00:00-08:00,37,24.5,24500,259.27,1
2011-01-12 23:00:00-08:00,37,30.4,30400,367.82,1
2011-01-13 00:00:00-08:00,35,32,32000,310.75,1
2011-01-13 01:00:00-08:00,35,32.5,32500,343.12,1
2011-01-13 02:00:00-08:00,35,33.3,33300,344.78,1
2011-01-13 03:00:00-08:00,36,71.9,71900,343.45,1
2011-01-13 04:00:00-08:00,36,77.4,77400,383.75,1
2011-01-13 05:00:00-08:00,36,61.8,61800,362.74,1
2011-01-13 06:00:00-08:00,33,55.1,55100,311.72,1
2011-01-13 07:00:00-08:00,33,49.2,49200,240.17,1
2011-01-13 08:00:00-08:00,33,45.5,45500,210.76,1
2011-01-13 09:00:00-08:00,38,43.4,43400,190.73,1
2011-01-13 10:00:00-08:00,38,41.4,41400,172.89,1
2011-01-13 11:00:00-08:00,38,40.2,40200,162.37,1
2011-01-13 12:00:00-08:00,40,37.5,37500,165.14,1
2011-01-13 13:00:00-08:00,40,35.3,35300,159.27,1
2011-01-13 14:00:00-08:00,40,34,34000,144.58,1
2011-01-13 15:00:00-08:00,40,32.7,32700,229.76,1
2011-01-13 16:00:00-08:00,40,15.7,15700,321.85,1
2011-01-13 17:00:00-08:00,40,13.8,13800,352.61,1
2011-01-13 18:00:00-08:00,39,13.9,13900,382.61,1
2011-01-13 19:00:00-08:00,39,15.6,15600,476.74,1
2011-01-13 20:00:00-08:00,39,16.6,16600,475.05,1
2011-01-13 21:00:00-08:00,38,15.3,15300,462.16,1
2011-01-13 22:00:00-08:00,38,15.2,15200,472.91,1
2011-01-13 23:00:00-08:00,38,16,16000,473.28,1
2011-01-14 00:00:00-08:00,37,16.6,16600,473.59,1
2011-01-14 01:00:00-08:00,37,15.7,15700,474.78,1
2011-01-14 02:00:00-08:00,37,18.2,18200,488.28,1
2011-01-14 03:00:00-08:00,37,37.9,37900,531.43,1
2011-01-14 04:00:00-08:00,37,33.8,33800,520.19,1
2011-01-14 05:00:00-08:00,37,34.6,34600,401.96,1
2011-01-14 06:00:00-08:00,39,37.3,37300,222.97,1
2011-01-14 07:00:00-08:00,39,38.3,38300,148.38,1
2011-01-14 08:00:00-08:00,39,39.4,39400,139.26,1
2011-01-14 09:00:00-08:00,42,39.9,39900,148.78,1
2011-01-14 10:00:00-08:00,42,38.4,38400,189.77,1
2011-01-14 11:00:00-08:00,42,38.3,38300,239.26,1
2011-01-14 12:00:00-08:00,46,36.1,36100,222.39,1
2011-01-14 13:00:00-08:00,46,32.9,32900,268.05,1
2011-01-14 14:00:00-08:00,46,30.9,30900,326.41,1
2011-01-14 15:00:00-08:00,51,27.9,27900,378.17,1
2011-01-14 16:00:00-08:00,51,14.1,14100,381.22,1
2011-01-14 17:00:00-08:00,51,12.5,12500,378.77,1
2011-01-14 18:00:00-08:00,46,12.9,12900,357.56,1
2011-01-14 19:00:00-08:00,46,12.1,12100,364.89,1
2011-01-14 20:00:00-08:00,46,13.2,13200,479.54,1
2011-01-14 21:00:00-08:00,44,12.9,12900,562.91,1
2011-01-14 22:00:00-08:00,44,12.9,12900,640.59,1
2011-01-14 23:00:00-08:00,44,12.5,12500,786.1,1
2011-01-15 00:00:00-08:00,41,16.6,16600,1142.98,1
2011-01-15 01:00:00-08:00,41,14.2,14200,1431.84,1
2011-01-15 02:00:00-08:00,41,14.8,14800,1504.56,1
2011-01-15 03:00:00-08:00,39,14.3,14300,1469.26,1
2011-01-15 04:00:00-08:00,39,17.6,17600,1454.08,1
2011-01-15 05:00:00-08:00,39,15.6,15600,1380.86,1
2011-01-15 06:00:00-08:00,39,16.9,16900,1274.44,1
2011-01-15 07:00:00-08:00,39,15.8,15800,1221.72,1
2011-01-15 08:00:00-08:00,39,16.7,16700,1175.32,1
2011-01-15 09:00:00-08:00,45,15.5,15500,1131.95,1
2011-01-15 10:00:00-08:00,45,16.1,16100,985.7,1
2011-01-15 11:00:00-08:00,45,16.9,16900,875.9,1
2011-01-15 12:00:00-08:00,49,13.1,13100,730.24,1
2011-01-15 13:00:00-08:00,49,13.9,13900,568.92,1
2011-01-15 14:00:00-08:00,49,14,14000,447.04,1
2011-01-15 15:00:00-08:00,46,18.4,18400,468.9,1
2011-01-15 16:00:00-08:00,46,13.9,13900,449.5,1
2011-01-15 17:00:00-08:00,46,14.6,14600,419.96,1
2011-01-15 18:00:00-08:00,41,18.5,18500,462.64,1
2011-01-15 19:00:00-08:00,41,14.9,14900,527.8,1
2011-01-15 20:00:00-08:00,41,14,14000,609.47,1
2011-01-15 21:00:00-08:00,43,18.2,18200,713.99,1
2011-01-15 22:00:00-08:00,43,17.7,17700,825.23,1
2011-01-15 23:00:00-08:00,43,15.8,15800,1079.58,1
2011-01-16 00:00:00-08:00,43,16.5,16500,1284.67,1
2011-01-16 01:00:00-08:00,43,17.6,17600,1632.71,1
2011-01-16 02:00:00-08:00,43,15.8,15800,1802.9,1
2011-01-16 03:00:00-08:00,46,16.3,16300,1759.66,1
2011-01-16 04:00:00-08:00,46,16.3,16300,1700.85,1
2011-01-16 05:00:00-08:00,46,15.9,15900,1454.91,1
2011-01-16 06:00:00-08:00,45,15.7,15700,1483.59,1
2011-01-16 07:00:00-08:00,45,16.7,16700,1196.91,1
2011-01-16 08:00:00-08:00,45,15,15000,955.71,1
2011-01-16 09:00:00-08:00,50,13.4,13400,818.84,1
2011-01-16 10:00:00-08:00,50,14,14000,651.69,1
2011-01-16 11:00:00-08:00,50,12.9,12900,612.99,1
2011-01-16 12:00:00-08:00,62,12.3,12300,528.15,1
2011-01-16 13:00:00-08:00,62,12.6,12600,470.45,1
2011-01-16 14:00:00-08:00,62,12.2,12200,513.68,1
2011-01-16 15:00:00-08:00,59,12.2,12200,595.68,1
2011-01-16 16:00:00-08:00,59,13.1,13100,698.55,1
2011-01-16 17:00:00-08:00,59,12.8,12800,741.68,1
2011-01-16 18:00:00-08:00,55,12.9,12900,780.18,1
2011-01-16 19:00:00-08:00,55,14,14000,774.65,1
2011-01-16 20:00:00-08:00,55,12.5,12500,813.15,1
2011-01-16 21:00:00-08:00,52,12.7,12700,899.66,1
2011-01-16 22:00:00-08:00,52,16.2,16200,945.07,1
2011-01-16 23:00:00-08:00,52,14.9,14900,1050.76,1
2011-01-17 00:00:00-08:00,48,13.8,13800,1153.07,1
2011-01-17 01:00:00-08:00,48,16,16000,1532.31,1
2011-01-17 02:00:00-08:00,48,14.2,14200,1609.4,1
2011-01-17 03:00:00-08:00,46,36.5,36500,1590.18,1
2011-01-17 04:00:00-08:00,46,38.6,38600,1587.33,1
2011-01-17 05:00:00-08:00,46,34.4,34400,1555.68,1
2011-01-17 06:00:00-08:00,41,35,35000,1259.95,1
2011-01-17 07:00:00-08:00,41,35.7,35700,1011.7,1
2011-01-17 08:00:00-08:00,41,35.2,35200,778.21,1
2011-01-17 09:00:00-08:00,48,35.7,35700,715.43,1
2011-01-17 10:00:00-08:00,48,36.7,36700,600.76,1
2011-01-17 11:00:00-08:00,48,37.5,37500,642.8,1
2011-01-17 12:00:00-08:00,58,38.4,38400,579.92,1
2011-01-17 13:00:00-08:00,58,34.5,34500,494.44,1
2011-01-17 14:00:00-08:00,58,33.8,33800,393.92,1
2011-01-17 15:00:00-08:00,54,28.7,28700,359.8,1
2011-01-17 16:00:00-08:00,54,15.5,15500,321.55,1
2011-01-17 17:00:00-08:00,54,13.3,13300,305.62,1
2011-01-17 18:00:00-08:00,43,13.4,13400,293.22,1
2011-01-17 19:00:00-08:00,43,13.6,13600,283.14,1
2011-01-17 20:00:00-08:00,43,13.3,13300,321.17,1
2011-01-17 21:00:00-08:00,36,13.5,13500,375.62,1
2011-01-17 22:00:00-08:00,36,19.8,19800,458.06,1
2011-01-17 23:00:00-08:00,36,17.9,17900,682.11,1
2011-01-18 00:00:00-08:00,34,18.4,18400,872.39,1
2011-01-18 01:00:00-08:00,34,20.8,20800,1186.14,1
2011-01-18 02:00:00-08:00,34,16.5,16500,1521.4,1
2011-01-18 03:00:00-08:00,33,60.9,60900,1445.77,1
2011-01-18 04:00:00-08:00,33,59.7,59700,1289.36,1
2011-01-18 05:00:00-08:00,33,42.8,42800,1067.6,1
2011-01-18 06:00:00-08:00,32,45.3,45300,832.29,1
2011-01-18 07:00:00-08:00,32,45.5,45500,674.82,1
2011-01-18 08:00:00-08:00,32,44.7,44700,553.45,1
2011-01-18 09:00:00-08:00,36,42.6,42600,536.56,1
2011-01-18 10:00:00-08:00,36,39.4,39400,535.24,1
2011-01-18 11:00:00-08:00,36,39.5,39500,525.14,1
2011-01-18 12:00:00-08:00,46,40.2,40200,506.51,1
2011-01-18 13:00:00-08:00,46,41,41000,420.61,1
2011-01-18 14:00:00-08:00,46,35.4,35400,338.7,1
2011-01-18 15:00:00-08:00,47,32.1,32100,279.92,1
2011-01-18 16:00:00-08:00,47,15.1,15100,268.23,1
2011-01-18 17:00:00-08:00,47,13.1,13100,244.2,1
2011-01-18 18:00:00-08:00,41,13.7,13700,217.85,1
2011-01-18 19:00:00-08:00,41,15.7,15700,277.51,1
2011-01-18 20:00:00-08:00,41,19.5,19500,316.19,1
2011-01-18 21:00:00-08:00,37,21.5,21500,355.12,1
2011-01-18 22:00:00-08:00,37,25,25000,323.55,1
2011-01-18 23:00:00-08:00,37,23.6,23600,359.15,1
2011-01-19 00:00:00-08:00,28,27.8,27800,550.76,1
2011-01-19 01:00:00-08:00,28,31.3,31300,825.11,1
2011-01-19 02:00:00-08:00,28,36.5,36500,927.33,1
2011-01-19 03:00:00-08:00,28,73.6,73600,870.95,1
2011-01-19 04:00:00-08:00,28,82.9,82900,619.51,1
2011-01-19 05:00:00-08:00,28,70.4,70400,513.88,1
2011-01-19 06:00:00-08:00,28,52.4,52400,500.1,1
2011-01-19 07:00:00-08:00,28,52.4,52400,463.96,1
2011-01-19 08:00:00-08:00,28,45.8,45800,474.53,1
2011-01-19 09:00:00-08:00,33,41.4,41400,333.72,1
2011-01-19 10:00:00-08:00,33,40.6,40600,254.47,1
2011-01-19 11:00:00-08:00,33,39.5,39500,246.06,1
2011-01-19 12:00:00-08:00,43,37.5,37500,242.43,1
2011-01-19 13:00:00-08:00,43,35.5,35500,212.77,1
2011-01-19 14:00:00-08:00,43,35,35000,196.32,1
2011-01-19 15:00:00-08:00,43,33.5,33500,190.83,1
2011-01-19 16:00:00-08:00,43,15.6,15600,224.31,1
2011-01-19 17:00:00-08:00,43,14.1,14100,254.82,1
2011-01-19 18:00:00-08:00,34,14.8,14800,281.67,1
2011-01-19 19:00:00-08:00,34,19.3,19300,278.14,1
2011-01-19 20:00:00-08:00,34,22.4,22400,264.8,1
2011-01-19 21:00:00-08:00,30,23.2,23200,296.82,1
2011-01-19 22:00:00-08:00,30,28.1,28100,318.8,1
2011-01-19 23:00:00-08:00,30,29.9,29900,318.3,1
2011-01-20 00:00:00-08:00,28,27.3,27300,330.98,1
2011-01-20 01:00:00-08:00,28,33.5,33500,355.68,1
2011-01-20 02:00:00-08:00,28,31.9,31900,348.36,1
2011-01-20 03:00:00-08:00,27,73.4,73400,331.67,1
2011-01-20 04:00:00-08:00,27,75.2,75200,250.41,1
2011-01-20 05:00:00-08:00,27,59.2,59200,200.85,1
2011-01-20 06:00:00-08:00,29,54.4,54400,199.04,1
2011-01-20 07:00:00-08:00,29,51.7,51700,206.09,1
2011-01-20 08:00:00-08:00,29,47.7,47700,237.4,1
2011-01-20 09:00:00-08:00,33,49.9,49900,236.85,1
2011-01-20 10:00:00-08:00,33,49,49000,220.79,1
2011-01-20 11:00:00-08:00,33,46.9,46900,244.87,1
2011-01-20 12:00:00-08:00,38,45.5,45500,223.94,1
2011-01-20 13:00:00-08:00,38,40.9,40900,188.35,1
2011-01-20 14:00:00-08:00,38,37.7,37700,249.42,1
2011-01-20 15:00:00-08:00,38,35,35000,345.27,1
2011-01-20 16:00:00-08:00,38,17.1,17100,386.1,1
2011-01-20 17:00:00-08:00,38,14.6,14600,383.05,1
2011-01-20 18:00:00-08:00,31,14.9,14900,361.99,1
2011-01-20 19:00:00-08:00,31,18.8,18800,351.45,1
2011-01-20 20:00:00-08:00,31,17.2,17200,385.59,1
2011-01-20 21:00:00-08:00,30,21,21000,351.54,1
2011-01-20 22:00:00-08:00,30,23.3,23300,319.69,1
2011-01-20 23:00:00-08:00,30,22.6,22600,324.86,1
2011-01-21 00:00:00-08:00,29,22.2,22200,373.79,1
2011-01-21 01:00:00-08:00,29,27.7,27700,376.98,1
2011-01-21 02:00:00-08:00,29,29.2,29200,399.57,1
2011-01-21 03:00:00-08:00,30,68.5,68500,411.85,1
2011-01-21 04:00:00-08:00,30,71.1,71100,423.27,1
2011-01-21 05:00:00-08:00,30,53.7,53700,387.08,1
2011-01-21 06:00:00-08:00,31,51.4,51400,352.1,1
2011-01-21 07:00:00-08:00,31,44.4,44400,329.24,1
2011-01-21 08:00:00-08:00,31,43.4,43400,295.86,1
2011-01-21 09:00:00-08:00,36,46,46000,327.64,1
2011-01-21 10:00:00-08:00,36,42.9,42900,368.27,1
2011-01-21 11:00:00-08:00,36,41.2,41200,403.44,1
2011-01-21 12:00:00-08:00,42,38.9,38900,403.87,1
2011-01-21 13:00:00-08:00,42,36.3,36300,358.35,1
2011-01-21 14:00:00-08:00,42,35.7,35700,342.41,1
2011-01-21 15:00:00-08:00,40,34.7,34700,300.69,1
2011-01-21 16:00:00-08:00,40,14.8,14800,254.75,1
2011-01-21 17:00:00-08:00,40,13.8,13800,234.09,1
2011-01-21 18:00:00-08:00,35,15.9,15900,227.14,1
2011-01-21 19:00:00-08:00,35,16.9,16900,230.57,1
2011-01-21 20:00:00-08:00,35,18.2,18200,271.32,1
2011-01-21 21:00:00-08:00,35,23.3,23300,337.28,1
2011-01-21 22:00:00-08:00,35,18.8,18800,392.08,1
2011-01-21 23:00:00-08:00,35,25.3,25300,417.22,1
2011-01-22 00:00:00-08:00,34,18.2,18200,595.83,1
2011-01-22 01:00:00-08:00,34,25.5,25500,780.44,1
2011-01-22 02:00:00-08:00,34,26.1,26100,878.74,1
2011-01-22 03:00:00-08:00,34,28.9,28900,819.88,1
2011-01-22 04:00:00-08:00,34,26.5,26500,678.55,1
2011-01-22 05:00:00-08:00,34,28.4,28400,564.72,1
2011-01-22 06:00:00-08:00,34,27.2,27200,512.73,1
2011-01-22 07:00:00-08:00,34,21.5,21500,576.44,1
2011-01-22 08:00:00-08:00,34,22.5,22500,611.35,1
2011-01-22 09:00:00-08:00,34,18.5,18500,563.99,1
2011-01-22 10:00:00-08:00,34,17.5,17500,515.89,1
2011-01-22 11:00:00-08:00,34,17.7,17700,463.16,1
2011-01-22 12:00:00-08:00,34,13.9,13900,437.96,1
2011-01-22 13:00:00-08:00,34,15.1,15100,414.84,1
2011-01-22 14:00:00-08:00,34,15.8,15800,409.16,1
2011-01-22 15:00:00-08:00,34,18.7,18700,363.68,1
2011-01-22 16:00:00-08:00,34,16.7,16700,333.47,1
2011-01-22 17:00:00-08:00,34,17.2,17200,291.27,1
2011-01-22 18:00:00-08:00,34,16.4,16400,336.1,1
2011-01-22 19:00:00-08:00,34,19.2,19200,356.38,1
2011-01-22 20:00:00-08:00,34,22.1,22100,346.81,1
2011-01-22 21:00:00-08:00,34,22.6,22600,426.48,1
2011-01-22 22:00:00-08:00,34,20.2,20200,490.2,1
2011-01-22 23:00:00-08:00,34,22.8,22800,572.33,1
2011-01-23 00:00:00-08:00,34,20.2,20200,819.31,1
2011-01-23 01:00:00-08:00,34,20.6,20600,1121.88,1
2011-01-23 02:00:00-08:00,34,21.8,21800,1204.84,1
2011-01-23 03:00:00-08:00,33,22.1,22100,1224.82,1
2011-01-23 04:00:00-08:00,33,22.9,22900,1134.98,1
2011-01-23 05:00:00-08:00,33,22.2,22200,995.98,1
2011-01-23 06:00:00-08:00,34,20.6,20600,720.91,1
2011-01-23 07:00:00-08:00,34,21.9,21900,639.06,1
2011-01-23 08:00:00-08:00,34,18.9,18900,571.62,1
2011-01-23 09:00:00-08:00,43,24.3,24300,433.49,1
2011-01-23 10:00:00-08:00,43,19,19000,415.97,1
2011-01-23 11:00:00-08:00,43,17.1,17100,402.46,1
2011-01-23 12:00:00-08:00,55,16.8,16800,358.84,1
2011-01-23 13:00:00-08:00,55,14.8,14800,300.99,1
2011-01-23 14:00:00-08:00,55,14.2,14200,313.18,1
2011-01-23 15:00:00-08:00,54,14.1,14100,210.04,1
2011-01-23 16:00:00-08:00,54,14.3,14300,223.79,1
2011-01-23 17:00:00-08:00,54,15.1,15100,305.33,1
2011-01-23 18:00:00-08:00,48,17.3,17300,322.89,1
2011-01-23 19:00:00-08:00,48,18.9,18900,313.7,1
2011-01-23 20:00:00-08:00,48,19.7,19700,369.8,1
2011-01-23 21:00:00-08:00,36,20,20000,474.8,1
2011-01-23 22:00:00-08:00,36,18.4,18400,555.2,1
2011-01-23 23:00:00-08:00,36,23.7,23700,581.45,1
2011-01-24 00:00:00-08:00,33,16.8,16800,799.56,1
2011-01-24 01:00:00-08:00,33,26.8,26800,1085,1
2011-01-24 02:00:00-08:00,33,21.6,21600,1234.89,1
2011-01-24 03:00:00-08:00,34,61.3,61300,1094.29,1
2011-01-24 04:00:00-08:00,34,63.6,63600,817.32,1
2011-01-24 05:00:00-08:00,34,47.1,47100,554.23,1
2011-01-24 06:00:00-08:00,33,45.5,45500,544.48,1
2011-01-24 07:00:00-08:00,33,43.3,43300,556.3,1
2011-01-24 08:00:00-08:00,33,41.2,41200,489.8,1
2011-01-24 09:00:00-08:00,39,43.4,43400,460.17,1
2011-01-24 10:00:00-08:00,39,45.2,45200,398.81,1
2011-01-24 11:00:00-08:00,39,40.2,40200,339.69,1
2011-01-24 12:00:00-08:00,46,38.2,38200,351.03,1
2011-01-24 13:00:00-08:00,46,37.7,37700,310.76,1
2011-01-24 14:00:00-08:00,46,35.5,35500,255.15,1
2011-01-24 15:00:00-08:00,48,33.6,33600,192.09,1
2011-01-24 16:00:00-08:00,48,14.6,14600,186.6,1
2011-01-24 17:00:00-08:00,48,13.4,13400,212.8,1
2011-01-24 18:00:00-08:00,43,14.4,14400,244.61,1
2011-01-24 19:00:00-08:00,43,14,14000,275.6,1
2011-01-24 20:00:00-08:00,43,18.2,18200,324.94,1
2011-01-24 21:00:00-08:00,40,16.6,16600,390.76,1
2011-01-24 22:00:00-08:00,40,22.7,22700,417.04,1
2011-01-24 23:00:00-08:00,40,22.3,22300,473.95,1
2011-01-25 00:00:00-08:00,35,22.2,22200,580.65,1
2011-01-25 01:00:00-08:00,35,30.8,30800,730.09,1
2011-01-25 02:00:00-08:00,35,24.8,24800,889.98,1
2011-01-25 03:00:00-08:00,34,66.5,66500,937.39,1
2011-01-25 04:00:00-08:00,34,78,78000,804.83,1
2011-01-25 05:00:00-08:00,34,65.3,65300,643.03,1
2011-01-25 06:00:00-08:00,32,56.2,56200,544.18,1
2011-01-25 07:00:00-08:00,32,48.3,48300,532.01,1
2011-01-25 08:00:00-08:00,32,43.2,43200,419.55,1
2011-01-25 09:00:00-08:00,39,42,42000,352.53,1
2011-01-25 10:00:00-08:00,39,41.8,41800,290.67,1
2011-01-25 11:00:00-08:00,39,40.8,40800,265.66,1
2011-01-25 12:00:00-08:00,47,39.5,39500,245.65,1
2011-01-25 13:00:00-08:00,47,38.4,38400,239.38,1
2011-01-25 14:00:00-08:00,47,35.6,35600,190.84,1
2011-01-25 15:00:00-08:00,50,31.1,31100,207.86,1
2011-01-25 16:00:00-08:00,50,15.4,15400,259.76,1
2011-01-25 17:00:00-08:00,50,15.5,15500,252.51,1
2011-01-25 18:00:00-08:00,43,16.9,16900,244.89,1
2011-01-25 19:00:00-08:00,43,15,15000,286.9,1
2011-01-25 20:00:00-08:00,43,20.2,20200,403.58,1
2011-01-25 21:00:00-08:00,35,19.8,19800,485.52,1
2011-01-25 22:00:00-08:00,35,21.2,21200,425.56,1
2011-01-25 23:00:00-08:00,35,21,21000,379.27,1
2011-01-26 00:00:00-08:00,35,22.7,22700,527.61,1
2011-01-26 01:00:00-08:00,35,23.3,23300,615.21,1
2011-01-26 02:00:00-08:00,35,20.2,20200,689.44,1
2011-01-26 03:00:00-08:00,34,60.5,60500,787.25,1
2011-01-26 04:00:00-08:00,34,62.5,62500,567.65,1
2011-01-26 05:00:00-08:00,34,50.7,50700,417.16,1
2011-01-26 06:00:00-08:00,33,50.8,50800,391.78,1
2011-01-26 07:00:00-08:00,33,45.8,45800,448.66,1
2011-01-26 08:00:00-08:00,33,43.3,43300,406.8,1
2011-01-26 09:00:00-08:00,38,46.4,46400,407.71,1
2011-01-26 10:00:00-08:00,38,46,46000,395.11,1
2011-01-26 11:00:00-08:00,38,45.4,45400,402.26,1
2011-01-26 12:00:00-08:00,47,44.2,44200,365.54,1
2011-01-26 13:00:00-08:00,47,39.6,39600,333.98,1
2011-01-26 14:00:00-08:00,47,35.5,35500,286.3,1
2011-01-26 15:00:00-08:00,48,34.2,34200,215.47,1
2011-01-26 16:00:00-08:00,48,17,17000,210.38,1
2011-01-26 17:00:00-08:00,48,16.1,16100,193.46,1
2011-01-26 18:00:00-08:00,41,15.3,15300,155.11,1
2011-01-26 19:00:00-08:00,41,16.5,16500,186.14,1
2011-01-26 20:00:00-08:00,41,16.2,16200,269.28,1
2011-01-26 21:00:00-08:00,37,21.6,21600,245.9,1
2011-01-26 22:00:00-08:00,37,19.1,19100,249.3,1
2011-01-26 23:00:00-08:00,37,17.6,17600,258.21,1
2011-01-27 00:00:00-08:00,34,27.2,27200,282.34,1
2011-01-27 01:00:00-08:00,34,22.2,22200,291.38,1
2011-01-27 02:00:00-08:00,34,25.2,25200,313.88,1
2011-01-27 03:00:00-08:00,33,61.1,61100,391.65,1
2011-01-27 04:00:00-08:00,33,62.6,62600,438.1,1
2011-01-27 05:00:00-08:00,33,49.7,49700,310.1,1
2011-01-27 06:00:00-08:00,32,45.2,45200,233.52,1
2011-01-27 07:00:00-08:00,32,48.5,48500,223.19,1
2011-01-27 08:00:00-08:00,32,46.9,46900,215.68,1
2011-01-27 09:00:00-08:00,37,48.5,48500,207.11,1
2011-01-27 10:00:00-08:00,37,43.7,43700,184.98,1
2011-01-27 11:00:00-08:00,37,44.8,44800,183.97,1
2011-01-27 12:00:00-08:00,43,42.4,42400,213.24,1
2011-01-27 13:00:00-08:00,43,41.6,41600,199.81,1
2011-01-27 14:00:00-08:00,43,39.5,39500,176.98,1
2011-01-27 15:00:00-08:00,45,34,34000,238.4,1
2011-01-27 16:00:00-08:00,45,17.4,17400,433.48,1
2011-01-27 17:00:00-08:00,45,14.1,14100,444.05,1
2011-01-27 18:00:00-08:00,42,14.6,14600,500.79,1
